-0.062500 -0.093750 0.466797
-0.017578 -0.052734 0.500000
-0.017578 -0.050781 0.500000
-0.017578 -0.050781 0.498047
-0.019531 -0.048828 0.498047
-0.019531 -0.048828 0.496094
-0.021484 -0.046875 0.496094
-0.021484 -0.046875 0.496094
-0.023438 -0.046875 0.496094
-0.021484 -0.046875 0.494141
-0.019531 -0.048828 0.494141
-0.017578 -0.048828 0.492188
-0.015625 -0.052734 0.492188
-0.013672 -0.054688 0.494141
-0.011719 -0.056641 0.492188
-0.009766 -0.058594 0.494141
-0.009766 -0.060547 0.494141
-0.009766 -0.060547 0.494141
-0.011719 -0.060547 0.494141
-0.013672 -0.060547 0.496094
-0.015625 -0.058594 0.496094
-0.015625 -0.058594 0.496094
-0.017578 -0.054688 0.496094
-0.019531 -0.052734 0.496094
-0.021484 -0.050781 0.496094
-0.021484 -0.048828 0.496094
-0.021484 -0.048828 0.494141
-0.023438 -0.048828 0.494141
-0.021484 -0.048828 0.494141
-0.021484 -0.050781 0.494141
-0.019531 -0.052734 0.494141
-0.019531 -0.056641 0.494141
-0.017578 -0.058594 0.494141
-0.015625 -0.060547 0.494141
-0.015625 -0.062500 0.494141
-0.013672 -0.064453 0.494141
-0.013672 -0.066406 0.494141
-0.013672 -0.066406 0.494141
-0.013672 -0.064453 0.492188
-0.015625 -0.066406 0.492188
-0.015625 -0.064453 0.492188
-0.015625 -0.062500 0.490234
-0.017578 -0.062500 0.490234
-0.017578 -0.062500 0.490234
-0.017578 -0.062500 0.490234
-0.017578 -0.060547 0.490234
-0.017578 -0.062500 0.488281
-0.017578 -0.060547 0.490234
-0.017578 -0.060547 0.490234
-0.015625 -0.060547 0.490234
-0.015625 -0.060547 0.488281
-0.015625 -0.060547 0.488281
-0.015625 -0.060547 0.488281
-0.015625 -0.060547 0.488281
-0.015625 -0.060547 0.488281
-0.015625 -0.062500 0.488281
-0.015625 -0.062500 0.486328
-0.017578 -0.062500 0.488281
-0.017578 -0.064453 0.488281
-0.017578 -0.064453 0.488281
-0.017578 -0.064453 0.488281
-0.015625 -0.064453 0.488281
